# Probe Set ID	Gene Symbol
16937597	TATDN2 
16937626	SLC6A11 
16937671	HRH1 
16937681	ATG7 
16937741	PPARG 
16937766	TSEN2 
16937795	MKRN2 
16937807	CAND2 
16971631	TLR2 
16937893	TPRXL 
16937909	TMEM43 
16937930	LSM3 
16937943	SLC6A6 
16937966	C3orf19 
16938007	FGD5 
16938034	NR2C2 
16938061	CAPN7 
16938092	LOC100505696 
16938102	EAF1 
16977970	GPRIN3 
16938154	OXNAD1 
16938182	PLCL2 
16938253	RAB5A 
16938271	KAT2B 
16938296	SGOL1-AS1 
16938322	UBE2E2 
16938360	RPL15 
16938378	NR1D2 
16938407	RARB 
16938429	OXSM 
16938475	CMC1 
16938515	LOC645206 
16938527	RBMS3 
16938562	TGFBR2 
16938583	STT3B 
16938620	ZNF860 
16938630	GPD1L 
16938647	CMTM8 
16938656	CMTM7 
16938667	CNOT10 
16938701	TRIM71 
16938712	CRTAP 
16938724	FBXL2 
16938763	PDCD6IP 
16938899	MLH1 
16938935	GOLGA4 
16938971	RN5S129 
16938989	ITGA9 
16939023	CTDSPL 
16939127	MYD88 
16939142	OXSR1 
16939170	SLC22A13 
16939231	ACVR2B 
16939247	EXOG 
16939283	WDR48 
16939390	SLC25A38 
16939402	RPSA 
16939439	MYRIP 
16939469	EIF1B 
16978354	EMCN 
16939495	RPL14 
16939534	ZNF621 
16939558	CTNNB1 
16939592	TRAK1 
16939660	SS18L2 
16939668	NKTR 
16939703	ZBTB47 
16939739	KRBOX1 
16939755	ZNF662 
16939768	KRBOX1 
16939777	FAM198A 
16939796	SNRK 
16939815	ABHD5 
16939863	C3orf23 
16939894	ZNF445 
16939920	ZNF197 
16939960	KIF15 
16940005	TMEM42 
16940036	EXOSC7 
16940055	CLEC3B 
16940065	LARS2 
16940092	LIMD1 
16940110	SACM1L 
16940154	CXCR6 
16940239	PTH1R 
16940343	KLHL18 
16940362	PTPN23 
16940403	DHX30 
16940440	MIR1226 
16940444	CAMP 
16940495	TMA7 
16940503	ATRIP 
16940535	TREX1 
16940557	ARIH2 
16940593	P4HTM 
16940615	WDR6 
16940642	NDUFAF3 
16940657	KLHDC8B 
16940693	TCTA 
16940705	DAG1 
16940738	APEH 
16940766	RNF123 
16940839	RBM6 
16940877	RBM5 
16940924	SEMA3F 
16940988	GNAI2 
16941024	SEMA3B 
16941052	CYB561D2 
16941065	RN5S131 
16941067	HEMK1 
16941088	MAPKAPK3 
16941167	MANF 
16941176	RBM15B 
16941184	RAD54L2 
16941214	TEX264 
16941278	PARP3 
16941300	ABHD14A-ACY1 
16941344	ALAS1 
16941365	PPM1M 
16941516	NISCH 
16941560	STAB1 
16941648	C3orf78 
16941661	GNL3 
16941691	SNORD69 
16941693	SPCS1 
16941781	PRKCD 
16941885	CACNA2D3 
16941939	WNT5A-AS1 
16941952	CCDC66 
16942003	APPL1 
16942042	PDE12 
16942060	SLMAP 
16942103	FLNB 
16942167	ABHD6 
16942187	RPP14 
16942202	PXK 
16942270	PTPRG 
16942311	C3orf14 
16942392	ATXN7 
16942419	PSMD6-AS2 
16942425	PRICKLE2 
16942458	ADAMTS9-AS2 
16942487	SLC25A26 
16942511	KBTBD8 
16942560	ARL6IP5 
16942576	MITF 
16942625	GPR27 
16942648	GXYLT2 
16942659	PPP4R2 
16942681	EBLN2 
16942741	MIR4273 
16942743	ROBO2 
16942906	CHMP2B 
16942935	ZNF654 
16942939	C3orf38 
16942958	EPHA3 
16942991	ARL13B 
16943009	NSUN3 
16943090	ARL6 
16943107	CRYBG3 
16943147	OR5H14 
16943184	ST3GAL6 
16943241	COL8A1 
16943254	C3orf26 
16943284	TBC1D23 
16943313	NIT2 
16943328	LNP1 
16902679	LOC389033 
16943375	TFG 
16943404	TRMT10C 
16943410	PCNP 
16943429	LOC100009676 
16943433	LOC285359 
16943435	CEP97 
16943452	NXPE3 
16943467	NFKBIZ 
16943548	ALCAM 
16943581	LOC344595 
16943603	BBX 
16943681	DZIP3 
16943749	FLJ25363 
16943763	PVRL3 
16897033	LOC728819 
16943819	PHLDB2 
16943868	ABHD10 
16943919	C3orf52 
16943944	CD200 
16943954	SLC35A5 
16943983	GTPBP8 
16944096	ATP6V1A 
16944120	GRAMD1C 
16944173	QTRTD1 
16944251	GAP43 
16957675	LSAMP 
16944325	UPK1B 
16944339	B4GALT4-AS1 
16944344	ARHGAP31 
16944363	POGLUT1 
16944386	TIMMDC1 
16944410	PLA1A 
16944502	NDUFB4 
16944574	EAF2 
16944618	CD86 
16944647	CSTA 
16944654	FAM162A 
16944665	DTX3L 
16944695	PARP14 
16944724	DIRC2 
16944736	LOC100129550 
16944738	PDIA5 
16944763	SEC22A 
16944784	MYLK-AS1 
16863589	C5AR1 
16944894	UMPS 
16944964	ALDH1L1-AS1 
16945101	MCM2 
16945124	PODXL2 
16945189	SEC61A1 
16945212	EEFSEC 
16945222	MIR1280 
16945239	LOC90246 
16945241	RAB7A 
16945254	ACAD9 
16945289	CCDC48 
16945320	COPG1 
16945357	C3orf37 
16945375	IFT122 
16945434	H1FOO 
16945447	LOC100507032 
16945582	ATP2C1 
16945625	NEK11 
16945659	NUDT16P1 
16945664	NUDT16 
16945682	ACPP 
16945702	DNAJC13 
16945768	CCRL1 
16945777	UBA5 
16945821	TMEM108 
16945854	CDV3 
16945907	SRPRB 
16945933	CEP63 
16945993	PPP2R3A 
16946016	PCCB 
16946063	NCK1 
16946120	ARMC8 
16946228	MRPS22 
16946260	LOC100507291 
16946280	CLSTN2 
16946309	SLC25A36 
16946341	ACPL2 
16946366	ZBTB38 
16946393	RASA2 
16946439	RNF7 
16946464	ATP1B3 
16946485	PLS1 
16946513	TRPC1 
16946532	RNU7-47P 
16946553	U2SURP 
16946603	CHST2 
16946613	SLC9A9-AS1 
16946620	C3orf58 
16946707	AGTR1 
16946783	HLTF 
16946787	HPS3 
16946841	RNF13 
16946886	TSC22D2 
16946903	EIF2A 
16946928	SELT 
16946950	CLRN1-AS1 
16946966	MED12L 
16947018	RN5S145 
16947026	AADACL2 
16947045	AADAC 
16947053	SUCNR1 
16947061	MBNL1 
16947107	P2RY1 
16947113	RAP2B 
16947148	ARHGEF26 
16947173	MME 
16947235	GMPS 
17035049	HLA-A 
16947343	CCNL1 
16947377	RSRC1 
16947418	GFM1 
16947449	MFSD1 
16947556	SMC4 
16947605	MIR16-2 
16947613	PPM1L 
16947626	NMD3 
16947715	SERPINI1 
16947759	EGFEM1P 
16947780	MIR551B 
16947796	MYNN 
16947829	SEC62 
16947850	GPR160 
16947875	PRKCI 
16947904	SKIL 
16947974	FNDC3B 
16948021	ECT2 
16948063	NLGN1 
16948087	NAALADL2 
16948152	TBL1XR1-AS1 
16948186	KCNMB2 
16948209	PIK3CA 
16948236	ZNF639 
16948249	MFN1 
16948278	ACTL6A 
16948304	NDUFB5 
16948320	USP13 
16948366	TTC14 
16948401	FXR1 
16948493	ATP11B 
16948540	B3GNT5 
16948555	LOC100505687 
16948565	LOC100505687 
16948572	KLHL24 
16948589	YEATS2 
16948675	EIF2B5 
16948712	DVL3 
16948738	AP2M1 
16948773	ABCF3 
16948871	PSMD2 
16948909	EIF4G1 
16948967	SNORD66 
16948969	FAM131A 
16948989	POLR2H 
16949062	EPHB3 
16949099	VPS8 
16949180	MAP3K13 
16949214	SENP2 
16949271	ETV5-AS1 
16949292	DNAJB11 
16949365	EIF4A2 
16949403	ST6GAL1 
16949442	RTP4 
16949467	LPP 
16949503	MIR28 
16949505	TPRG1 
16949537	TP63 
16949584	IL1RAP 
16949611	IL1RAP 
16949617	SNAR-I 
16949625	CCDC50 
16949698	OPA1 
16949759	HES1 
16949785	LOC100507297 
16949792	FAM43A 
16949827	XXYLT1-AS2 
16949839	MUC20 
16949882	SDHAP2 
16949905	LOC440993 
16949907	LOC440993 
16949909	MIR570 
16949933	LOC401109 
16949980	FBXO45 
16949991	LRRC33 
16950000	PIGX 
16950017	PAK2 
16950035	SENP5 
16950052	NCBP2-AS1 
16950056	LOC152217 
16950072	FYTTD1 
16950094	LRCH3 
16950133	RPL35A 
16950173	LOC100132858  
16950238	CRBN 
16950269	SUMF1 
16950448	RAD18 
16950519	LOC440944 
16950551	CAMK1 
16950569	TADA3 
16950584	RPUSD3 
16950632	EMC3 
16950655	CIDECP 
16950686	SEC13 
16950770	VGLL4 
16950797	TAMM41 
16912130	CST7 
16950838	RN5S123 
16950848	RAF1 
16950877	TMEM40 
16950895	RPL32 
16950912	IQSEC1 
16950932	NUP210 
16950989	WNT7A 
16950999	CHCHD4 
16951007	XPC 
16951085	FGD5-AS1 
16951097	MRPS25 
16951111	ZFYVE20 
16951150	SH3BP5 
16951169	METTL6 
16951188	EAF1-AS1 
16951220	HACL1 
16951247	ANKRD28 
16951298	DPH3 
16951306	RFTN1 
16951332	DAZL 
16951354	PLCL2-AS1 
16951357	TBC1D5 
16951485	SGOL1 
16951548	NKIRAS1 
16951567	THRB 
16951601	TOP2B 
16951644	MIR4442 
16951646	NGLY1 
16951756	SLC4A7 
16731297	NCAM1 
16951820	AZI2 
16951850	RBMS3-AS2 
16951853	RBMS3-AS1 
16951883	OSBPL10 
16951917	CMTM6 
16951926	DYNC1LI1 
16951955	TMPPE 
16952031	CLASP2 
16952118	TRANK1 
16952148	EPM2AIP1 
16952152	LRRFIP2 
16952349	SCN11A 
16952383	GORASP1 
16952414	CSRNP1 
16952469	ULK4 
16952534	CCK 
16952561	SEC22C 
16952639	HIGD1A 
16952649	CYP8B1 
16952656	KRBOX1-AS1 
16952667	SNRK-AS1 
16952672	ANO10 
16952720	ZNF852 
16952737	KIAA1143 
16952746	ZDHHC3 
16952769	CDCP1 
16952797	SLC6A20 
16952818	LZTFL1 
16952841	FYCO1 
16952868	XCR1 
16952874	CCR1 
16952925	ALS2CL 
16952966	PRSS50 
16952975	PRSS50 
16952979	PRSS50 
16953035	CCDC12 
16953052	SETD2 
16953121	SNORD13P3 
16953123	SCAP 
16953187	CSPG5 
16953199	SMARCC1 
16953241	MAP4 
16953329	PLXNB1 
16953396	SHISA5 
16953424	PFKFB4 
16953568	UQCRC1 
16953592	TMEM89 
16953597	SLC26A6 
16953679	NCKIPSD 
16953701	IP6K2 
16953735	PRKAR2A 
16953778	DALRD3 
16953811	MIR191 
16953813	IMPDH2 
16953839	QRICH1 
16953862	QARS 
16953906	USP19 
16953944	LAMB2 
16953993	CCDC71 
16954003	C3orf62 
16954013	USP4 
16954048	GPX1 
16954055	RHOA 
16954068	AMT 
16954091	NICN1 
16954116	MST1 
16954157	AMIGO3  
16954175	IP6K1 
16954217	UBA7 
16954341	LOC100506758 
16954343	LUST 
16954345	LOC100129060 
16954354	IFRD2 
16954385	NAT6 
16954416	HYAL2 
16954431	TUSC2 
16954478	NPRL2 
16954502	TMEM115 
16954551	C3orf18 
16954567	CISH 
16954576	VPRBP 
16954608	RN5S132 
16954623	RRP9 
16954669	ABHD14B 
16954685	RPL29 
16954697	DUSP7 
16954707	POC1A 
16954724	TLR9 
16954730	TWF2 
16954743	WDR82 
16954759	MIRLET7G 
16954761	GLYCTK-AS1 
16954770	BAP1 
16954796	SEMA3G 
16954817	TNNC1 
16954827	NT5DC2 
16954856	PBRM1 
16954900	GLT8D1 
16954925	NEK4 
16954988	MUSTN1 
16955016	SFMBT1 
16955048	RFT1 
16955064	TKT 
16955098	DCP1A 
16955133	ACTR8 
16955155	SELK 
16955197	WNT5A 
16955257	FAM208A 
16955291	ARHGEF3 
16955442	ARF4 
16955456	FAM116A 
16955481	LOC100287789 
16955484	FLNB-AS1 
16774789	SETDB2 
16955511	PDHB 
16955754	THOC7 
16955771	PSMD6 
16955822	ADAMTS9 
16955887	MAGI1 
16955939	LRIG1 
16955975	SUCLG2 
16956002	EOGT 
16956027	TMF1 
16956055	UBA3 
16956088	FRMD4B 
16956149	FOXP1 
16956196	FOXP1-IT1 
16956199	EIF4E3 
16956244	RYBP 
16956260	SHQ1 
16956285	PDZRN3 
16956342	FAM86DP 
16956386	ROBO1 
16956448	GBE1 
16956532	VGLL3 
16956559	CGGBP1 
16956569	PROS1 
16956621	MINA 
16956661	CLDND1 
16956691	CPOX 
16956714	DCBLD2 
16956749	FILIP1L 
16956773	TOMM70A 
17046640	TPST1 
16956897	SENP7 
16956932	ZBTB11 
16956952	RPL24 
16956983	CBLB 
16957041	LOC100302640 
16957095	CD47 
16957106	IFT57 
16957170	KIAA1524 
16957304	ZBED2 
16957309	PLCXD2-AS1 
16957356	LOC100506591 
16957363	BTLA 
16957372	ATG3 
16957396	CCDC80 
16957433	CD200R1 
16957446	C3orf17 
16957525	SPICE1 
16957554	KIAA2018 
16957568	NAA50 
16957583	KIAA1407 
16760691	C1R 
16774303	RGCC 
16957738	B4GALT4 
16957771	TMEM39A 
16957824	COX17 
16957843	GSK3B 
16957874	LRRC58 
16957884	FSTL1 
16957929	RABL3 
16957986	HCLS1 
16958014	GOLGB1 
16958044	IQCB1 
16958065	ILDR1 
16958083	CCDC58 
16958096	WDR5B 
16958100	KPNA1 
16958124	PARP9 
16958144	HSPBAP1 
16958161	SEMA5B 
16958236	PTPLB 
16958251	MYLK 
16958303	CCDC14 
16958356	ITGB5 
16958403	HEG1 
16958464	ZNF148 
16958487	SNX4 
16958506	OSBPL11 
16958540	SLC41A3 
16958649	ZXDC 
16958704	TXNRD3 
16958759	TPRA1 
16958786	MGLL 
16958812	RUVBL1 
16958844	GATA2 
16958864	RPN1 
16958931	ISY1-RAB43 
16958953	CNBP 
16958963	H1FX 
16958972	SNORA7B 
16958989	MBD4 
16850958	APCDD1 
16959061	TMCC1 
16959096	FAM86HP 
16959112	PIK3R4 
16959148	ASTE1 
16959187	MRPL3 
16959241	NPHP3-ACAD11 
16959325	TOPBP1 
16959363	RAB6B 
16959382	C3orf36 
16959386	SLCO2A1 
16959412	RYK 
16959441	AMOTL2 
16959465	ANAPC13 
16959522	MSL2 
16959531	STAG1 
16959628	DBR1 
16959668	CEP70 
16959701	PIK3CB 
16959760	COPB2 
16959805	RBP1 
16959871	TFDP2 
16959896	GK5 
16959925	XRN1 
16959985	ATR 
16960054	PCOLCE2 
16960082	LOC100289361 
16960084	SLC9A9 
16960114	PLOD2 
16960149	PLSCR4 
16960186	PLSCR1 
16960271	HLTF 
16960304	CP 
16960355	TM4SF1 
16960371	WWTR1 
16960399	COMMD2 
16960434	ANKUB1 
16960442	PFN2 
16960463	TMEM183B  
16960479	SERP1 
16960517	SIAH2 
16960539	CLRN1 
16960554	GPR171 
16960560	P2RY14 
16960567	GPR87 
16960573	P2RY13 
16960577	P2RY12 
16960585	IGSF10 
16960613	LOC401093 
16960618	TMEM14E 
16960647	DHX36 
16960698	MME-AS1 
16960752	SLC33A1 
16960775	SSR3 
16960807	CCNL1 
16960844	VEPH1 
16960888	SHOX2 
16960911	LXN 
16960922	RARRES1 
16960963	IFT80 
16961003	TRIM59 
16961016	KPNA4 
16961037	SCARNA7 
16961039	B3GALNT1 
16961282	PDCD10 
16961308	GOLIM4 
16961331	MECOM 
16961372	TERC 
16961418	SEC62-AS1 
16961420	PHC3 
16961466	RPL22L1 
16961475	EIF5A2 
16961501	TNIK 
16833433	CCL4L2  
16961616	TNFSF10 
16961637	NCEH1 
16961670	NAALADL2-AS3 
16961704	TBL1XR1 
16961756	RN5S148 
16961773	ZMAT3 
16961806	GNB4 
16961826	MRPL47 
16961919	DNAJC19 
16961974	DCUN1D1 
16961989	MCCC1 
16962022	LAMP3 
16962083	RN5S151 
16962112	PARL 
16962129	ABCC5 
16962185	ALG3 
16962208	CAMK2N2 
16962246	THPO 
16962264	MAGEF1 
16962272	C3orf70 
16962295	TMEM41A 
16962331	LOC100505787 
16962333	IGF2BP2 
16962359	TRA2B 
16962380	ETV5 
16962467	TBCCD1 
16962493	RFC4 
16962523	RPL39L 
16962536	MASP1 
16962574	SST 
16962584	BCL6 
16962620	LPP-AS2 
16962622	LPP-AS1 
16962632	LEPREL1 
16962661	CLDN1 
16962754	MB21D2 
16962846	OPA1-AS1 
16962911	LRRC15 
16962921	ATP13A3 
16962995	LSG1 
16963028	XXYLT1 
16963053	MIR3137 
16963055	ACAP2 
16963099	PPP1R2 
16963113	APOD 
16963174	TNK2 
16963220	SDHAP1 
16963241	TFRC 
16963275	ZDHHC19 
16963292	PCYT1A 
16963340	UBXN7 
16963358	RNF168 
16963375	WDR53 
16963402	NCBP2 
16963428	MFI2 
16963455	DLG1 
16963542	LOC220729 
16963567	KIAA0226 
16963602	IQCG 
16963651	ZNF718 
16963669	ZNF876P 
16963674	ZNF141 
16963685	MIR571 
16963689	PIGG 
16963780	MYL5 
16963798	PCGF3 
16963822	TMEM175 
16963876	FGFRL1 
16963906	LOC285463 
16963922	MAEA 
16963981	CRIPAK 
16964000	TACC3 
16964050	WHSC1 
16964098	SCARNA22 
16964100	C4orf48 
16964142	RNF4 
16964166	FAM193A 
16964232	ADD1 
16964273	NOP14-AS1 
16964316	HTT 
17022691	FYN 
16964532	ZBTB49 
16964549	D4S234E 
16964584	MSX1 
16964632	EVC 
16964676	WFS1 
16964695	MAN2B2 
16964723	MRFAP1 
16964735	S100P 
16964743	CNO 
16964749	KIAA0232 
16964764	TBC1D14 
16964791	TADA2B 
16964835	AFAP1-AS1 
16964844	SH3TC1 
16964888	HTRA3 
16964936	GPR78 
16964948	GPR78 
16964950	CPZ 
16965044	DRD5 
16965079	RNPS1 
16965162	CPEB2 
16965179	C1QTNF7 
16965190	CC2D2A 
16965237	FAM200B 
16965252	BST1 
17113448	IL13RA2 
16965286	FLJ39653 
16965313	LAP3 
16965338	MED28 
16965346	NCAPG 
16965377	SLIT2 
16965432	MIR218-1 
16965434	PACRGL 
16965490	LOC100505937 
16965519	SOD3 
16965527	PI4K2B 
16965539	ZCCHC4 
16965559	ANAPC4 
16965606	SLC34A2 
16965628	C4orf52 
16965642	RBPJ 
16965680	TBC1D19 
16965719	STIM2 
16965773	MIR4275 
16965915	C4orf19 
16965922	PGM2 
16965942	TBC1D1 
16965983	PTTG2 
16966008	KLF3 
16966026	FAM114A1 
16966047	MIR574 
16966049	KLHL5 
16966074	WDR19 
16966137	LIAS 
16966152	LOC401127 
16966162	RNU7-25P 
16966173	UBE2K 
16966186	N4BP2 
16966256	NSUN7 
16966279	RN5S160 
16660575	C1QA 
16966304	LIMCH1 
16966369	TMEM33 
16966393	SLC30A9 
16966422	SHISA3 
16966459	GUF1 
16966514	ATP10D 
16966548	NIPAL1 
16966563	SLAIN2 
16966598	OCIAD1 
16966649	DCUN1D4 
16966685	SPATA18 
16966712	DANCR 
16966721	SNORA26 
16966733	RASL11B 
16966748	FIP1L1 
16966776	LNX1-AS1 
16966809	PDGFRA 
16966855	KIT 
16966897	SRD5A3 
16966911	TMEM165 
16966940	EXOC1 
16966971	CEP135 
16967003	RN5S161 
16967026	LOC100506514 
16967031	PAICS 
16967048	SRP72 
16967091	REST 
16967100	POLR2B 
16967202	LPHN3 
16967282	MIR1269A 
16878438	MIR4263 
16967300	LOC550113 
16967557	UTP3 
16967563	RUFY3 
16967602	MOB1B 
16967614	DCK 
16967631	SLC4A4 
16967664	NPFFR2 
16967682	RNU6ATAC5P 
16967801	MTHFD2L 
16967853	AREG 
16967863	AREG 
16894402	ODC1 
16967892	THAP6 
16967915	C4orf26 
16967925	USO1 
16967981	FAM47E 
16968008	SHROOM3 
16968043	MIR4450 
16968051	SEPT11 
16968077	CCNG2 
16904741	STK39 
16968107	MRPL1 
16968122	FRAS1 
16968213	ANXA3 
16968246	BMP2K 
16968356	BMP3 
16968378	ENOPH1 
16968389	THAP9 
16968407	COPS4 
16968431	MRPS18C 
16968468	CDS1 
16968485	WDFY3-AS1 
16968497	ARHGAP24 
16968521	MIR4451 
16687875	JUN 
16968583	AFF1 
16968621	NUDT9 
16968675	HSP90AB3P 
16968680	SPP1 
16968697	PKD2 
16968735	HERC6 
16968765	HERC5 
16968797	HERC3 
16968834	FAM13A-AS1 
16968842	LOC731282 
16968848	TIGD2 
16968878	MMRN1 
16968895	FAM190A 
16968968	ATOH1 
16968972	SMARCAD1 
16969009	PDLIM5 
16969093	RAP1GDS1 
16969131	METAP1 
16969229	DAPP1 
16969263	FLJ20021 
16969300	NFKB1 
16969341	UBE2D3 
16969344	CISD2 
16969414	TET2 
16969473	GSTCD 
16969495	NPNT 
16969528	AIMP1 
16969558	SGMS2 
16969578	CYP2U1 
16969591	HADH 
16969624	RPL34 
16969639	OSTC 
16969658	SEC24B 
16969686	CCDC109B 
16969700	GAR1 
16969766	ENPEP 
16969817	C4orf32 
16969821	AP1AR 
16969839	ALPK1 
16969884	LARP7 
16970001	UGT8 
16970068	SNHG8 
16970074	SNORA24 
16970080	CEP170P1 
16970094	FLJ45340 
16970096	METTL14 
16673075	DDR2 
16970140	USP53 
16970176	LOC645513 
16970227	PP12613 
16970231	EXOSC9 
16970258	KIAA1109 
16784201	PTGDR 
16970409	SPATA5 
16970435	SPRY1 
16970452	LOC285419 
16970465	FAT4 
16970495	INTU 
16970536	HSPA4L 
16970563	PLK4 
16970592	C4orf29 
16970611	LARP1B 
16970673	PHF17 
16970699	C4orf33 
16970762	PCDH10 
16763032	PKP2 
16970863	NAA15 
16970896	RAB33B 
16970906	MGST2 
16970923	SCOC 
16970937	ELMOD2 
16970958	ZNF330 
17112623	SYTL4 
16970998	USP38 
16971019	GAB1 
16971048	SMARCA5 
16971139	ABCE1 
16971167	SMAD1 
16971195	MMAA 
16971226	LSM6 
16971272	EDNRA 
16971293	TMEM184C 
16971308	ARHGAP10 
16971413	RPS3A 
16971435	PRSS48 
16971443	FAM160A1 
16971505	ARFIP1 
16971526	FHDC1 
16971573	MND1 
16971588	KIAA0922 
16830577	CD68 
16843567	CCL23 
16971712	GUCY1A3 
16971737	GUCY1B3 
16971867	TMEM144 
16861302	HCST 
16971943	ETFDH 
16971966	FNIP2 
16971995	RAPGEF2 
16972082	TMA16 
16972108	LOC100506013 
16972119	FAM218A 
16972129	KLHL2 
16972155	MSMO1 
16972198	TLL1 
16972249	PALLD 
16972293	RNY4P17 
16972305	CLCN3 
16972396	GALNT7 
16972425	SAP30 
16700515	SIPA1L2 
16972480	CEP44 
16972595	SPCS3 
16972616	NEIL3 
16972663	ODZ3 
16972702	MIR1305 
16972710	WWC2 
16972750	CDKN2AIP 
16972764	ING2 
16972773	TRAPPC11 
16972850	CCDC111 
16972912	SLC25A4 
16972919	SNX25 
16972950	ANKRD37 
16972993	TLR3 
16973006	FAM149A 
16973038	CYP4V2 
16973155	ZFP42 
16973247	FRG1 
16973269	DUX2 
16973271	DUX2 
16973278	DUX2 
16973281	DUX2 
16973283	DUX4L4 
16973287	DUX2 
16973290	DUX2 
16973292	DUX2 
16973296	ZNF732 
16973301	ZNF721 
16973322	ATP5I 
16973331	MFSD7 
16973355	LOC100129917 
16973375	GAK 
16973427	DGKQ 
16973498	SPON2 
16973551	NKX1-1 
16973578	SLBP 
16973588	TMEM129 
16973602	LETM1 
16973625	MIR943  
16973693	HAUS3 
16973708	MXD4 
16973758	TNIP2 
16973771	MFSD10 
16973797	NOP14 
16973830	RNU7-33P 
16973832	LRPAP1 
16973857	FAM86EP 
16973871	TMEM128 
16973879	LYAR 
16973894	STX18 
16973934	CYTL1 
16974082	MRFAP1L1 
16974087	LOC100129931 
16974096	GRPEL1 
16974121	AFAP1 
16974182	ACOX3 
16974242	RN5S153 
16974244	MIR548I2 
16974280	WDR1 
16974317	ZNF518B 
16974325	CLNK 
16974349	HS3ST1 
16974356	RN5S156 
16974378	RAB28 
16974412	BOD1L1 
16974498	FBXL5 
16974524	FGFBP1 
16974534	PROM1 
16974588	TAPT1 
16974626	LDB2 
16974670	QDPR 
16974690	FAM184B 
16974713	DCAF16 
16974722	LCORL 
16974779	GPR125 
16974867	PPARGC1A 
16974873	DHX15 
16974925	LGI2 
16974940	SEPSECS 
16974968	SEL1L3 
16975084	ARAP2 
16975157	RELL1 
16834621	ARL4D 
16975226	TLR6 
16975255	RFC1 
16975294	RPL9 
16975310	UGDH 
16975333	C4orf34 
16975345	PDS5A 
16975394	RBM47 
16975419	APBB2 
16975471	PHOX2B 
16975506	ATP8A1 
16730487	C11orf70 
16975659	COMMD8 
16892075	ARMC9 
16975707	NFXL1 
16975751	TXK 
16975777	TEC 
16975803	FRYL 
16975890	OCIAD2 
16975918	SGCB 
16975928	USP46 
16975947	ERVMER34-1 
16975954	SCFD2 
16975971	LNX1 
16976001	CHIC2 
16976029	KDR 
16976074	CLOCK 
16976117	NMU 
16976133	AASDH 
16976158	PPAT 
16976177	HOPX 
16976192	SPINK2 
16976201	NOA1 
16744415	IL18 
16976362	CENPC1 
16976390	UBA6 
16976502	YTHDC1 
16976655	GRSF1 
16976734	COX18 
16976746	ANKRD17 
16976798	RASSF6 
16976815	PF4 
16976821	PPBP 
16976844	CXCL2 
16976908	RCHY1 
16976942	G3BP2 
16976994	NAAA 
16977016	SDAD1 
16977045	CXCL9 
16778292	RN5S26 
16977058	CXCL11 
16977066	NUP54 
16977094	SCARB2 
16977168	CCNI 
16977196	CNOT6L 
16977217	PAQR3 
16977241	NAA11 
16977251	ANTXR2 
16977309	RASGEF1B 
16977340	HNRNPD 
16977364	HNRPDL 
16977378	TMEM150C 
16977396	SCD5 
16977411	SEC31A 
16977461	SEC31A 
16977476	LIN54 
16977502	PLAC8 
16977520	COQ2 
16977537	HPSE 
16977556	HELQ 
16977579	FAM175A 
16977631	WDFY3 
16977770	C4orf36 
16977781	LOC100506746 
16977789	KLHL8 
16977820	HSD17B11 
16977833	SPARCL1 
16977868	ABCG2 
16977892	PPM1K 
16977912	PIGY 
16977920	NAP1L5 
16977925	FAM13A 
16759087	TMEM132C 
16977986	SNCA 
16978036	HPGDS 
16978142	EIF4E 
16978164	ADH5 
16978251	ADH1C 
16978278	TRMT10A 
16978301	LAMTOR3 
16978310	DNAJB14 
16978334	H2AFZ 
16978346	DDIT4L 
16809457	MYO5A 
16978387	PPP3CA 
16978411	MIR1255A 
16978417	SLC39A8 
16978444	MANBA 
16978470	UBE2D3 
16843602	CCL3L3  
16978548	BDH2 
16978568	CENPE 
16978624	MIR548AC 
16978661	PPA2 
16978692	INTS12 
16978728	TBCK 
16978793	PAPSS1 
16978896	COL25A1 
16978969	PLA2G12A 
16780885	FAM155A 
16978995	ELOVL6 
16979024	PITX2 
16979050	TIFA 
16979060	C4orf21 
16979101	MIR302B 
16979110	MIR302D 
16979133	CAMK2D 
16979225	PRSS12 
16979256	SEC24D 
16979317	C4orf3 
16979330	FLJ14186 
16979339	PDE5A 
16979389	MAD2L1 
16979400	PRDM5 
16979432	NDNF 
16979482	ANXA5 
16979502	TMEM155 
16979515	CCNA2 
16979526	BBS7 
16979590	NUDT6 
16979638	ANKRD50 
16979675	MFSD8 
16979698	PGRMC2 
16979719	SCLT1 
16979825	PABPC4L 
16979845	KRT18P54 
16979875	PCDH18 
16979956	ELF2 
16979992	NDUFC1 
16980005	SETD7 
16980031	MAML3 
16980096	TBC1D9 
17012882	LOC100507390 
16980228	SMARCA5-AS1 
16980291	ANAPC10 
16980311	OTUD4 
16980364	ZNF827 
16980405	SLC10A7 
16980451	PRMT10 
16980528	LRBA 
16980601	SH3D19 
16980638	PET112 
16980693	FBXW7 
16980716	TMEM154 
16980735	LOC729870 
16980806	PLRG1 
16980836	FGA 
16761193	CLECL1 
16980882	MAP9 
16980918	CTSO 
16980946	PDGFC 
16980974	FAM198B 
16980998	C4orf46 
16981004	PPID 
16981077	MIR4454 
16981079	NAF1 
16981099	NPY1R 
16981119	MARCH1 
16981157	TMEM192 
16981219	DDX60 
16981266	DDX60L 
16981330	CBR4 
16981345	SH3RF1 
16981364	NEK1 
16981405	C4orf27 
16981444	AADAT 
16981500	MIR548T 
